tile_id,avg_ndvi,avg_height,min_height,max_height,avg_species,avg_density,avg_biomass
15_28,0.2590807,11.478175,4.36857,22.918776,mixed,dense,25000.0
15_29,0.22058499,10.411658,4.9664435,15.451985,mixed,dense,25000.0
15_30,0.19745524,8.97459,0.0,14.47158,deciduous,dense,25000.0
15_31,0.22533906,0.7906295,0.0,6.9659977,mixed,dense,25000.0
15_32,0.14297219,0.04131372,0.0,1.7288861,deciduous,sparse,5000.0
15_33,0.15264903,0.0,0.0,0.0,deciduous,sparse,5000.0
15_34,0.13085774,0.0,0.0,0.0,deciduous,sparse,5000.0
15_35,0.12672083,0.022976106,0.0,1.4881027,deciduous,sparse,5000.0
15_36,0.1828838,0.00049675896,0.0,0.3495624,deciduous,sparse,5000.0
15_37,0.20056883,0.81654304,0.0,4.3569655,deciduous,urban,200.0
15_38,0.14070262,1.3302224,0.0,4.650107,deciduous,urban,200.0
15_39,0.11638622,0.3143711,0.0,3.7866333,deciduous,sparse,5000.0
15_40,0.25407243,2.0490444,0.0,4.2492666,deciduous,dense,25000.0
15_41,0.3303641,4.685008,0.0,15.869105,coniferous,dense,25000.0
15_42,0.3703371,14.682184,0.19078745,21.200212,coniferous,dense,25000.0
15_43,0.34395096,18.400135,10.007659,22.785389,coniferous,dense,25000.0
15_44,0.3794951,17.381166,11.487659,21.786123,mixed,dense,25000.0
15_45,0.3790902,19.088844,15.563779,21.862162,coniferous,dense,25000.0
15_46,0.35287926,18.700716,12.877124,21.858883,mixed,dense,25000.0
15_47,0.376126,22.416134,17.836216,26.656076,coniferous,dense,25000.0
15_48,0.32544777,24.233267,21.790016,26.283054,coniferous,dense,25000.0
15_49,0.31490028,20.620087,14.092116,23.932034,mixed,dense,25000.0
15_50,0.27824062,20.79999,13.161131,26.121428,deciduous,dense,25000.0
15_51,0.223969,12.009989,0.15147308,23.18949,deciduous,dense,25000.0
15_52,0.24396181,8.2818165,0.004019192,17.540049,deciduous,dense,25000.0
15_53,0.19310823,3.486784,0.0,14.508485,deciduous,dense,25000.0
15_54,0.1677672,0.5885076,0.0,6.5437126,deciduous,dense,25000.0
15_55,0.17396034,1.2376274,0.0,5.821045,deciduous,dense,25000.0
15_56,0.18748714,4.48606,0.0,12.225242,deciduous,urban,200.0
15_57,0.17028613,10.1137905,0.0,17.587616,deciduous,dense,25000.0
15_58,0.1890234,12.33348,0.0011489411,20.096313,deciduous,dense,25000.0
15_59,0.20048648,0.8874584,0.0,9.268306,mixed,sparse,5000.0
15_60,0.08997743,8.459648,0.0,24.857044,mixed,dense,25000.0
15_61,0.046601914,28.741037,13.484206,36.83266,deciduous,urban,200.0
16_0,0.10967834,0.0062312856,0.0,1.4258984,deciduous,urban,200.0
16_1,0.18116318,0.9166977,0.0,7.015228,deciduous,urban,200.0
16_2,0.24508843,1.2032024,0.0,7.507225,mixed,urban,200.0
16_3,0.20953292,0.66604626,0.0,6.821521,mixed,urban,200.0
16_4,0.23732007,0.096875146,0.0,3.3628016,mixed,dense,25000.0
16_5,0.2482213,0.19544047,0.0,4.7713013,mixed,dense,25000.0
16_6,0.25868508,2.7096293,0.0,11.631639,mixed,dense,25000.0
16_7,0.25164673,7.9569373,0.71995324,14.912149,mixed,dense,25000.0
16_8,0.23432016,0.5133622,0.0,4.250997,deciduous,dense,25000.0
16_9,0.26385164,2.0280173,0.0,9.955453,deciduous,dense,25000.0
16_10,0.29014325,9.619454,3.8787289,13.378923,deciduous,dense,25000.0
16_11,0.2408315,5.04404,2.90795,8.196361,deciduous,dense,25000.0
16_12,0.23917724,5.63539,0.0,10.503815,deciduous,dense,25000.0
16_13,0.26138565,0.08986362,0.0,2.2757158,mixed,dense,25000.0
16_14,0.14698364,0.16679853,0.0,2.5377297,deciduous,urban,200.0
16_15,0.1803879,0.7297416,0.0,3.2239897,deciduous,urban,200.0
16_16,0.28491494,2.8348918,0.0,11.668494,deciduous,dense,25000.0
16_17,0.2750213,9.895869,4.593583,13.754548,mixed,dense,25000.0
16_18,0.22244948,6.745101,1.4607929,11.039979,deciduous,urban,200.0
16_19,0.23361358,1.1100056,0.0,3.5701387,deciduous,urban,200.0
16_20,0.27790332,1.4494274,0.0,4.733477,deciduous,urban,200.0
16_21,0.3153958,5.7394476,0.8970042,8.866341,deciduous,urban,200.0
16_22,0.2973932,2.3739522,0.0,8.046124,mixed,dense,25000.0
16_23,0.24502553,0.0,0.0,0.0,deciduous,dense,25000.0
16_24,0.23364246,0.0013270294,0.0,0.5526279,deciduous,dense,25000.0
16_25,0.24240676,0.13212702,0.0,3.0052886,deciduous,dense,25000.0
16_26,0.26400656,5.2807374,0.0,10.640122,mixed,dense,25000.0
16_27,0.2828336,9.606275,6.588452,12.05746,coniferous,dense,25000.0
16_28,0.28329238,10.043343,6.3289113,11.5910225,coniferous,dense,25000.0
16_29,0.28009096,11.395375,6.543869,14.898153,coniferous,dense,25000.0
16_30,0.29585394,6.845997,0.0,14.570432,coniferous,dense,25000.0
16_31,0.20956255,0.027889257,0.0,1.3207792,deciduous,dense,25000.0
16_32,0.2108451,0.1968424,0.0,1.4875187,deciduous,urban,200.0
16_33,0.19018093,0.058866926,0.0,4.0791216,deciduous,sparse,5000.0
16_34,0.16886455,0.085518375,0.0,0.82708424,deciduous,sparse,5000.0
16_35,0.14379059,0.0,0.0,0.0,deciduous,sparse,5000.0
16_36,0.1368296,0.00790919,0.0,1.8951589,deciduous,sparse,5000.0
16_37,0.1352702,0.10215781,0.0,2.5678358,deciduous,sparse,5000.0
16_38,0.123038754,0.012657697,0.0,1.4170606,deciduous,sparse,5000.0
16_39,0.15184858,0.0,0.0,0.0,deciduous,sparse,5000.0
16_40,0.2368649,0.31856444,0.0,3.4108448,deciduous,dense,25000.0
16_41,0.287965,1.5201117,0.0,7.5818305,mixed,dense,25000.0
16_42,0.3012665,9.605548,2.000958,18.600548,mixed,dense,25000.0
16_43,0.3260499,16.10777,8.790619,19.969868,mixed,dense,25000.0
16_44,0.33360457,16.363657,10.082325,19.94457,mixed,dense,25000.0
16_45,0.32437816,19.970665,16.455896,22.632708,mixed,dense,25000.0
16_46,0.36773133,20.546947,16.33045,25.596596,mixed,dense,25000.0
16_47,0.33286434,23.500483,19.040276,26.899067,mixed,dense,25000.0
16_48,0.33446538,23.518646,17.549408,26.358385,mixed,dense,25000.0
16_49,0.291829,19.439817,15.255046,22.318657,deciduous,dense,25000.0
16_50,0.2448922,13.703054,0.0,22.614685,deciduous,dense,25000.0
16_51,0.21591799,1.0170232,0.0,14.238103,deciduous,dense,25000.0
16_52,0.18852127,0.22726957,0.0,6.1358542,deciduous,dense,25000.0
16_53,0.17655332,0.4889832,0.0,7.7549076,deciduous,urban,200.0
16_54,0.19734499,1.1429812e-05,0.0,0.056274664,deciduous,dense,25000.0
16_55,0.17604329,0.10058632,0.0,4.371242,deciduous,dense,25000.0
16_56,0.18644983,0.24872789,0.0,4.304722,deciduous,dense,25000.0
16_57,0.17974098,1.2535555,0.0,9.699297,deciduous,urban,200.0
16_58,0.15915596,1.8389543,0.0,12.455792,mixed,urban,200.0
16_59,0.10381868,4.5126586,0.0,19.669512,coniferous,sparse,5000.0
16_60,0.09767207,18.313784,0.0,38.071106,mixed,urban,200.0
16_61,0.034304652,33.209892,21.812399,38.434746,deciduous,urban,200.0
17_0,0.08868376,0.001222804,0.0,0.675447,deciduous,urban,200.0
17_1,0.21076746,0.0047996454,0.0,1.4218099,deciduous,urban,200.0
17_2,0.24198782,0.21516912,0.0,6.226471,deciduous,urban,200.0
17_3,0.2070038,0.08737164,0.0,4.1334662,deciduous,urban,200.0
17_4,0.22222655,0.027107965,0.0,2.0416539,deciduous,urban,200.0
17_5,0.21485075,0.15428782,0.0,2.1760857,deciduous,dense,25000.0
17_6,0.26448706,5.3339067,0.0,10.968314,mixed,dense,25000.0
17_7,0.23756358,10.368037,4.330989,14.993743,mixed,dense,25000.0
17_8,0.25357783,4.534468,0.007493432,8.227921,mixed,dense,25000.0
17_9,0.29066744,4.8542476,0.0,10.918785,mixed,dense,25000.0
17_10,0.2758242,8.610224,3.997283,12.427626,deciduous,dense,25000.0
17_11,0.21976839,9.384548,5.144029,14.14279,deciduous,urban,200.0
17_12,0.24433906,8.019523,1.0055717,14.139137,deciduous,dense,25000.0
17_13,0.2377717,0.27769658,0.0,4.694946,deciduous,dense,25000.0
17_14,0.14134608,3.6749436e-05,0.0,0.015531553,deciduous,urban,200.0
17_15,0.18869917,0.0,0.0,0.0,deciduous,urban,200.0
17_16,0.28982782,0.4977517,0.0,4.487629,deciduous,dense,25000.0
17_17,0.26354286,6.8922296,0.21787716,12.467309,mixed,dense,25000.0
17_18,0.25727966,9.367471,2.6422305,14.816837,mixed,dense,25000.0
17_19,0.26586503,6.8844366,0.65169275,13.166609,mixed,dense,25000.0
17_20,0.32888302,6.4370594,0.51173097,12.691092,mixed,urban,200.0
17_21,0.3057784,7.9970374,4.761096,12.110786,mixed,dense,25000.0
17_22,0.2855836,2.2668474,0.0,9.492819,mixed,urban,200.0
17_23,0.24427854,0.017635612,0.0,1.1954659,deciduous,dense,25000.0
17_24,0.2625509,0.0,0.0,0.0,mixed,dense,25000.0
17_25,0.28217068,2.9095492,0.0,10.582841,mixed,dense,25000.0
17_26,0.2933276,9.573402,3.2071216,12.742551,mixed,dense,25000.0
17_27,0.31262225,9.969099,7.499487,13.55194,mixed,dense,25000.0
17_28,0.29449177,9.71806,7.5338483,12.138578,coniferous,dense,25000.0
17_29,0.28219193,12.144077,8.781148,14.631487,coniferous,dense,25000.0
17_30,0.27943507,9.420892,1.4000037,14.090423,coniferous,dense,25000.0
17_31,0.27412102,1.7129248,0.0,10.1631565,mixed,dense,25000.0
17_32,0.20761667,0.66290647,0.0,5.449882,deciduous,dense,25000.0
17_33,0.19500919,0.41223174,0.0,2.4448915,deciduous,urban,200.0
17_34,0.1703846,0.03795118,0.0,0.6281467,deciduous,sparse,5000.0
17_35,0.15394986,0.0,0.0,0.0,deciduous,sparse,5000.0
17_36,0.15470393,0.082460366,0.0,0.91795903,deciduous,sparse,5000.0
17_37,0.2164148,0.033727527,0.0,0.8963185,deciduous,dense,25000.0
17_38,0.23507275,0.22012036,0.0,3.459982,mixed,dense,25000.0
17_39,0.16123366,0.111282974,0.0,2.5838058,deciduous,dense,25000.0
17_40,0.23209563,0.9428327,0.0,5.4923525,deciduous,dense,25000.0
17_41,0.28104392,5.862529,0.0,11.792511,mixed,dense,25000.0
17_42,0.2876567,12.357885,5.9044213,21.066954,mixed,dense,25000.0
17_43,0.28965926,15.245714,5.3524218,21.535177,mixed,dense,25000.0
17_44,0.28272167,11.30386,6.1421943,19.223162,mixed,dense,25000.0
17_45,0.3331081,15.284847,11.105038,19.890657,mixed,dense,25000.0
17_46,0.35256353,18.776077,11.302187,24.80671,mixed,dense,25000.0
17_47,0.34524652,23.549631,20.37175,25.841911,mixed,dense,25000.0
17_48,0.32219115,20.277525,12.704077,24.968151,mixed,dense,25000.0
17_49,0.28556845,14.891595,7.707699,18.817358,deciduous,dense,25000.0
17_50,0.24485978,12.752304,0.13508046,18.51983,deciduous,dense,25000.0
17_51,0.19132034,3.2165523,0.0,11.888453,deciduous,dense,25000.0
17_52,0.19234112,0.02487237,0.0,4.1305957,deciduous,dense,25000.0
17_53,0.18312013,0.5030503,0.0,7.2567134,deciduous,dense,25000.0
17_54,0.18335654,0.33688545,0.0,5.542345,deciduous,dense,25000.0
17_55,0.18280654,0.46463212,0.0,5.8405156,deciduous,dense,25000.0
17_56,0.17436972,0.42019272,0.0,6.1300616,deciduous,dense,25000.0
17_57,0.1567263,0.34304664,0.0,4.8942804,mixed,urban,200.0
17_58,0.11003037,5.3213677,0.0,20.72206,coniferous,sparse,5000.0
17_59,0.11945358,18.84936,0.5038917,33.87632,mixed,dense,25000.0
17_60,0.11216715,31.375618,17.570374,36.908146,mixed,dense,25000.0
17_61,0.039636232,34.307533,30.339296,37.011013,mixed,sparse,5000.0
18_0,0.15475368,1.3681207,0.0,7.6870947,mixed,urban,200.0
18_1,0.19466166,0.19587798,0.0,4.8777056,mixed,dense,25000.0
18_2,0.1345498,0.0,0.0,0.0,deciduous,sparse,5000.0
18_3,0.10235988,0.0,0.0,0.0,deciduous,sparse,5000.0
18_4,0.11699627,0.009043635,0.0,3.5304432,deciduous,urban,200.0
18_5,0.21076067,0.11634454,0.0,4.085583,deciduous,urban,200.0
18_6,0.20826343,4.4566007,0.0,14.726374,mixed,dense,25000.0
18_7,0.227086,10.415317,2.7259433,14.81266,mixed,dense,25000.0
18_8,0.24601413,8.8972435,3.926532,14.227044,mixed,dense,25000.0
18_9,0.30152982,12.370109,7.0801945,18.084944,mixed,dense,25000.0
18_10,0.27053556,12.5195,8.755742,18.638899,mixed,dense,25000.0
18_11,0.25563163,12.324305,7.8199024,19.6366,mixed,dense,25000.0
18_12,0.27694708,13.892025,4.8970065,19.029926,mixed,dense,25000.0
18_13,0.24365595,3.061625,0.0,15.497773,deciduous,dense,25000.0
18_14,0.18108612,0.016900066,0.0,1.4921305,deciduous,dense,25000.0
18_15,0.13359447,0.0019005116,0.0,0.43043253,deciduous,sparse,5000.0
18_16,0.22722021,0.045307595,0.0,1.8811367,deciduous,urban,200.0
18_17,0.3096286,6.715358,1.3901846e-05,14.898698,coniferous,dense,25000.0
18_18,0.2918715,15.2100935,12.024102,17.690449,coniferous,dense,25000.0
18_19,0.29603857,14.828923,11.578104,18.397186,mixed,dense,25000.0
18_20,0.29141018,15.371087,11.354801,20.344387,mixed,dense,25000.0
18_21,0.30510455,13.68401,6.763734,20.111546,mixed,dense,25000.0
18_22,0.3167605,5.641631,0.0,13.100905,mixed,dense,25000.0
18_23,0.26477405,0.08254984,0.0,4.988857,deciduous,dense,25000.0
18_24,0.26987308,0.0,0.0,0.0,deciduous,dense,25000.0
