tile_id,avg_ndvi,avg_height,min_height,max_height,avg_species,avg_density,avg_biomass
76_30,0.8931354,11.466886,8.598389,13.631053,deciduous,dense,2866.7213395237923
76_31,0.8928397,8.692627,7.6874137,9.937022,deciduous,dense,2173.156663775444
76_32,0.8950205,7.4083123,5.354416,9.431899,deciduous,dense,1852.07799077034
76_33,0.8923422,6.2055793,4.3435235,7.4458575,deciduous,dense,1551.3948164880276
76_34,0.8937366,6.6981053,4.527486,9.184723,deciduous,dense,1674.526371061802
76_35,0.89272165,8.9090185,6.055307,10.975287,deciduous,dense,2227.2545844316483
76_36,0.89389217,9.116613,6.680248,10.955914,deciduous,dense,2279.1532799601555
76_37,0.893596,8.072602,5.5018954,10.512306,deciduous,dense,2018.1505009531973
76_38,0.8950586,6.0310626,4.368353,8.654785,deciduous,dense,1507.7656134963036
76_39,0.89371336,8.373611,4.6290836,10.229153,deciduous,dense,2093.4028550982475
76_40,0.89688987,8.451879,5.976004,11.985738,deciduous,dense,2112.969569861889
76_41,0.89829844,9.859666,6.9654202,12.574701,deciduous,dense,2464.916557073593
76_42,0.89659786,9.9387865,5.6160536,14.178058,deciduous,dense,2484.696544706821
76_43,0.89518535,8.269572,5.645899,12.556035,deciduous,dense,2067.3930644989014
76_44,0.89305145,8.574666,6.9828005,11.650298,deciduous,dense,2143.66652071476
76_45,0.89388025,8.175157,5.309573,9.928137,deciduous,dense,2043.789066374302
76_46,0.88983077,3.7320836,0.7219144,7.372049,deciduous,dense,933.0209344625472
76_47,0.8920013,3.3407328,2.1633945,4.120747,deciduous,dense,835.1831696927547
76_48,0.89601034,3.9241273,2.5283387,5.200259,deciduous,dense,981.0318239033222
76_49,0.8932003,4.2468915,0.08843133,7.7250814,deciduous,dense,1061.7229156196115
76_50,0.89455783,3.425736,0.09287129,7.59531,deciduous,dense,856.4339950680733
76_51,0.89702696,3.2802417,1.1343164,4.9447794,deciduous,dense,820.0604468584061
76_52,0.9045407,2.5132186,1.1426687,4.6480207,mixed,dense,628.3046677708626
76_53,0.9026078,3.9138644,2.1140945,6.215933,deciduous,dense,978.466123342514
76_54,0.89073604,6.827104,4.6183324,8.690316,deciduous,dense,1706.7760229110718
76_55,0.8933211,4.9848847,3.1318684,6.791054,deciduous,dense,1246.2211772799492
76_56,0.8936462,5.5838184,3.1777055,9.032002,deciduous,dense,1395.9545642137527
76_57,0.89544123,8.512692,6.817904,10.091256,deciduous,dense,2128.1730383634567
76_58,0.89936095,8.107159,5.327587,10.2042675,deciduous,dense,2026.7896354198456
76_59,0.89680314,5.6846647,4.6132975,8.556091,deciduous,dense,1421.1662113666534
76_60,0.89722127,6.1308985,5.1164083,7.0150084,deciduous,dense,1532.724592834711
76_61,0.8924377,5.105959,3.8814075,6.8794374,deciduous,dense,1276.489719748497
